Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
50,-10.0,5,25.13333333333334,3.56,0.778312557068642,3,8.8065
100,33.333333333333336,3,26.83333333333333,3.66,0.6057704364907278,3,2.0155
150,33.333333333333336,3,28.4,3.4,0.47147873742168567,3,3.7787
200,33.333333333333336,3,30.8,3.32,0.3669578217261671,3,1.5538
250,33.333333333333336,3,32.0,3.16,0.285607880564032,3,1.4099
300,33.333333333333336,3,31.9,3.18,0.22229219984074702,3,0.7104
350,33.333333333333336,3,32.06666666666667,3.16,0.1730128104744653,3,0.3221
400,33.333333333333336,3,32.333333333333336,3.12,0.1346580429260134,3,0.0245
450,20.0,5,32.400000000000006,3.12,0.10480604571960442,3,0.0042
500,33.333333333333336,3,32.56666666666667,3.1,0.08157186144027828,3,0.0007
550,25.0,4,33.00000000000001,3.04,0.06348840406243188,3,0.0008
600,33.333333333333336,3,33.16666666666667,3.02,0.0494138221100385,3,0.0003
650,33.333333333333336,3,33.333333333333336,3.0,0.03845939824099909,3,0.0002
700,33.333333333333336,3,33.333333333333336,3.0,0.029933432588273214,3,0.0008
750,33.333333333333336,3,33.16666666666667,3.02,0.023297566459620722,3,0.0005
800,33.333333333333336,3,33.16666666666667,3.02,0.018132788524664028,3,0.0003
850,33.333333333333336,3,33.333333333333336,3.0,0.014112977003416188,3,0.0002
900,33.333333333333336,3,33.333333333333336,3.0,0.01098430721937979,3,0.0012
950,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0001
1000,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0011
1050,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0001
1100,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
1150,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0006
1200,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0013
1250,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0075
1300,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.1201
1350,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0003
1400,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0002
1450,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0001
1500,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0011
1550,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0167
1600,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.1209
1650,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0108
1700,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0034
1750,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0008
1800,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0039
1850,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0183
1900,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0074
1950,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0068
2000,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.1346
2050,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.1082
2100,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0020
2150,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2200,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0002
2250,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2300,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2350,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0000
2400,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2450,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2500,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2550,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0227
2600,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0970
2650,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0156
2700,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0029
2750,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0001
2800,33.333333333333336,3,33.16666666666667,3.02,0.01,3,0.0001
2850,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2900,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
2950,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0000
3000,33.333333333333336,3,33.333333333333336,3.0,0.01,3,0.0002
