Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
1900,-10.0,25,-10.0,25.0,0.14942650179799613,19,0.0057
1950,-10.0,25,-10.0,25.0,0.14213532951204774,19,0.0022
2000,-10.0,25,-10.0,25.0,0.1351999253974994,19,0.0023
2050,-10.0,25,-10.0,25.0,0.12860292996992018,19,0.0015
2100,-10.0,25,-10.0,25.0,0.12232783079001676,19,0.0028
2150,-10.0,25,-10.0,25.0,0.11635892113259806,19,0.0081
2200,-10.0,25,-10.0,25.0,0.11068126067226178,19,0.0085
2250,-10.0,25,-10.0,25.0,0.10528063808739813,19,0.0046
2300,-10.0,25,-10.0,25.0,0.10014353548890782,19,0.0034
2350,-10.0,25,-10.0,25.0,0.09525709458459826,19,0.0020
2400,-10.0,25,-10.0,25.0,0.09060908449456685,19,0.0030
2450,-10.0,25,-10.0,25.0,0.08618787113701235,19,0.0037
2500,-10.0,25,-10.0,25.0,0.08198238810784661,19,0.0020
2550,-10.0,25,-10.0,25.0,0.07798210898121705,19,0.0017
2600,-10.0,25,-10.0,25.0,0.07417702096160789,19,0.0029
2650,-10.0,25,-10.0,25.0,0.0705575998215706,19,0.0035
2700,-10.0,25,-10.0,25.0,0.06711478606235186,19,0.0016
2750,-10.0,25,-10.0,25.0,0.06383996223774882,19,0.0028
2800,-10.0,25,-10.0,25.0,0.06072493138443261,19,0.0039
2850,-10.0,25,-10.0,25.0,0.05776189650475085,19,0.0018
2900,-10.0,25,-10.0,25.0,0.05494344105065345,19,0.0013
2950,-10.0,25,-10.0,25.0,0.052262510359893384,19,0.0026
3000,-10.0,25,-10.0,25.0,0.04971239399803625,19,0.0017
3050,-10.0,25,-10.0,25.0,0.047286708962080405,19,0.0032
3100,-10.0,25,-10.0,25.0,0.044979383703645896,19,0.0012
3150,-10.0,25,-10.0,25.0,0.042784642931741806,19,0.0030
3200,-10.0,25,-10.0,25.0,0.04069699315707315,19,0.0024
3250,-10.0,25,-10.0,25.0,0.03871120894170404,19,0.0010
3300,-10.0,25,-10.0,25.0,0.036822319819660124,19,0.0018
3350,-10.0,25,-10.0,25.0,0.0350255978557318,19,0.0011
3400,-10.0,25,-10.0,25.0,0.03331654581133795,19,0.0009
3450,-10.0,25,-10.0,25.0,0.031690885887828896,19,0.0011
3500,-10.0,25,-10.0,25.0,0.030144549019052724,19,0.0026
3550,-10.0,25,-10.0,25.0,0.028673664686384246,19,0.0029
3600,-10.0,25,-10.0,25.0,0.027274551230723157,19,0.0033
3650,-10.0,25,-10.0,25.0,0.02594370663721214,19,0.0028
3700,-10.0,25,-10.0,25.0,0.024677799769608873,19,0.0017
3750,-10.0,25,-10.0,25.0,0.023473662032371355,19,0.0020
3800,-10.0,25,-10.0,25.0,0.022328279439586606,19,0.0034
3850,-10.0,25,-10.0,25.0,0.021238785070890828,19,0.0031
3900,-10.0,25,-10.0,25.0,0.02020245189549843,19,0.0072
3950,-10.0,25,-10.0,25.0,0.019216685946377897,19,0.0069
4000,-10.0,25,-10.0,25.0,0.018279019827489446,19,0.0016
4050,-10.0,25,-10.0,25.0,0.017387106537833076,19,0.0022
4100,-10.0,25,-10.0,25.0,0.016538713596848224,19,0.0009
4150,-10.0,25,-10.0,25.0,0.0157317174564608,19,0.0022
4200,-10.0,25,-10.0,25.0,0.014964098185791003,19,0.0039
4250,-10.0,25,-10.0,25.0,0.014233934415217388,19,0.0010
4300,-10.0,25,-10.0,25.0,0.013539398527142203,19,0.0012
4350,-10.0,25,-10.0,25.0,0.012878752081420258,19,0.0019
4400,-10.0,25,-10.0,25.0,0.012250341464001188,19,0.0011
4450,-10.0,25,-10.0,25.0,0.01165259374789339,19,0.0025
4500,-10.0,25,-10.0,25.0,0.011084012756089733,19,0.0011
4550,-10.0,25,-10.0,25.0,0.01054317531660025,19,0.0010
4600,-10.0,25,-10.0,25.0,0.010028727700218176,19,0.0014
4650,-10.0,25,-10.0,25.0,0.01,19,0.0004
4700,-10.0,25,-10.0,25.0,0.01,19,0.0004
4750,-10.0,25,-10.0,25.0,0.01,19,0.0012
4800,-10.0,25,-10.0,25.0,0.01,19,0.0006
4850,-10.0,25,-10.0,25.0,0.01,19,0.0005
4900,-10.0,25,-10.0,25.0,0.01,19,0.0011
4950,-10.0,25,-10.0,25.0,0.01,19,0.0003
5000,-10.0,25,-10.0,25.0,0.01,19,0.0007
