Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
50,-10.0,15,-8.647619047619047,14.96,0.778312557068642,14,6.0899
100,-10.0,15,-9.657142857142858,14.98,0.6057704364907278,14,2.9330
150,-10.0,15,-9.292307692307693,14.92,0.47147873742168567,13,0.6049
200,-10.0,15,-9.275324675324676,14.9,0.3669578217261671,11,0.0593
250,-10.0,15,-10.0,15.0,0.285607880564032,11,0.0237
300,-10.0,15,-10.0,15.0,0.22229219984074702,11,0.0076
