Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
50,-10.0,35,-10.0,35.0,0.9753038143277888,N/A,0.0111
100,-10.0,35,-10.0,35.0,0.951217530242334,N/A,0.0688
150,-10.0,35,-10.0,35.0,0.9277260855008077,N/A,0.0006
200,-10.0,35,-10.0,35.0,0.9048147898403269,N/A,0.0065
250,-10.0,35,-10.0,35.0,0.8824693157914677,N/A,0.0753
300,-10.0,35,-10.0,35.0,0.8606756897186528,N/A,0.0006
350,-10.0,35,-10.0,35.0,0.8394202830818028,N/A,0.0076
400,-10.0,35,-10.0,35.0,0.8186898039137951,N/A,0.0256
450,-10.0,35,-10.0,35.0,0.7984712885083941,N/A,0.0347
500,-10.0,35,-9.741176470588236,34.98,0.7787520933134615,34,0.0124
550,-10.0,35,-10.0,35.0,0.7595198870243695,34,0.0109
600,-10.0,35,-10.0,35.0,0.7407626428726788,34,0.0140
650,-10.0,35,-10.0,35.0,0.7224686311052574,34,0.0049
700,-10.0,35,-10.0,35.0,0.7046264116491338,34,0.0002
750,-10.0,35,-10.0,35.0,0.6872248269575028,34,0.0123
800,-10.0,35,-9.741176470588236,34.98,0.6702529950324074,34,0.0174
850,-10.0,35,-10.0,35.0,0.6537003026197313,34,0.0105
900,-10.0,35,-9.742857142857142,35.0,0.637556398572254,34,0.0132
950,-10.0,35,-10.0,35.0,0.6218111873766076,34,0.0037
1000,-10.0,35,-10.0,35.0,0.606454822840097,34,0.0050
1050,-10.0,35,-10.0,35.0,0.5914777019334302,34,0.0036
1100,-10.0,35,-10.0,35.0,0.5768704587855094,34,0.0080
1150,-10.0,35,-9.742857142857142,35.0,0.5626239588265294,34,0.0020
1200,-10.0,35,-10.0,35.0,0.548729293075715,34,0.0062
1250,-10.0,35,-10.0,35.0,0.5351777725701358,34,0.0034
1300,-10.0,35,-10.0,35.0,0.5219609229311034,34,0.0099
1350,-10.0,35,-10.0,35.0,0.5090704790647583,34,0.0026
1400,-10.0,35,-10.0,35.0,0.49649837999353363,34,0.0061
1450,-10.0,35,-10.0,35.0,0.4842367638152614,34,0.0124
1500,-10.0,35,-10.0,35.0,0.4722779627867691,34,0.0051
1550,-10.0,35,-10.0,35.0,0.46061449852889347,34,0.0030
1600,-10.0,35,-10.0,35.0,0.44923907734991153,34,0.0028
1650,-10.0,35,-10.0,35.0,0.4381445856844652,34,0.0013
1700,-10.0,35,-10.0,35.0,0.4273240856451275,34,0.0070
1750,-10.0,35,-10.0,35.0,0.41677081068382765,34,0.0033
1800,-10.0,35,-10.0,35.0,0.406478161360422,34,0.0026
1850,-10.0,35,-10.0,35.0,0.396439701215766,34,0.0075
1900,-10.0,35,-10.0,35.0,0.3866491527467055,34,0.0012
1950,-10.0,35,-10.0,35.0,0.3771003934804696,34,0.0021
2000,-10.0,35,-10.0,35.0,0.3677874521460121,34,0.0136
2050,-10.0,35,-10.0,35.0,0.3587045049399047,34,0.0032
2100,-10.0,35,-10.0,35.0,0.34984587188445015,34,0.0054
2150,-10.0,35,-10.0,35.0,0.34120601327573535,34,0.0023
2200,-10.0,35,-10.0,35.0,0.3327795262194029,34,0.0058
2250,-10.0,35,-10.0,35.0,0.3245611412519779,34,0.0031
2300,-10.0,35,-10.0,35.0,0.31654571904563433,34,0.0066
2350,-10.0,35,-10.0,35.0,0.30872824719433983,34,0.0039
2400,-10.0,35,-10.0,35.0,0.3011038370793723,34,0.0061
2450,-10.0,35,-10.0,35.0,0.29366772081224507,34,0.0006
2500,-10.0,35,-10.0,35.0,0.28641524825313086,34,0.0006
2550,-10.0,35,-10.0,35.0,0.2793418841029192,34,0.0014
2600,-10.0,35,-10.0,35.0,0.27244320506708813,34,0.0008
2650,-10.0,35,-10.0,35.0,0.26571489708961893,34,0.0006
2700,-10.0,35,-10.0,35.0,0.25915275265522114,34,0.0014
2750,-10.0,35,-10.0,35.0,0.2527526681581832,34,0.0017
2800,-10.0,35,-10.0,35.0,0.24651064133620196,34,0.0017
2850,-10.0,35,-10.0,35.0,0.2404227687675873,34,0.0017
2900,-10.0,35,-10.0,35.0,0.23448524343027585,34,0.0029
2950,-10.0,35,-10.0,35.0,0.2286943523211281,34,0.0007
3000,-10.0,35,-10.0,35.0,0.22304647413401948,34,0.0018
3050,-10.0,35,-10.0,35.0,0.21753807699527364,34,0.0019
3100,-10.0,35,-10.0,35.0,0.21216571625502262,34,0.0012
3150,-10.0,35,-10.0,35.0,0.20692603233311097,34,0.0028
3200,-10.0,35,-10.0,35.0,0.2018157486181985,34,0.0010
3250,-10.0,35,-10.0,35.0,0.19683166941874727,34,0.0005
3300,-10.0,35,-10.0,35.0,0.1919706779646106,34,0.0006
3350,-10.0,35,-10.0,35.0,0.18722973445797636,34,0.0017
3400,-10.0,35,-10.0,35.0,0.1826058741724434,34,0.0016
3450,-10.0,35,-10.0,35.0,0.17809620559904438,34,0.0019
3500,-10.0,35,-10.0,35.0,0.17369790863805412,34,0.0010
3550,-10.0,35,-10.0,35.0,0.1694082328354539,34,0.0011
3600,-10.0,35,-10.0,35.0,0.1652244956629483,34,0.0008
3650,-10.0,35,-10.0,35.0,0.1611440808404587,34,0.0005
3700,-10.0,35,-10.0,35.0,0.1571644367000449,34,0.0029
3750,-10.0,35,-10.0,35.0,0.15328307459023202,34,0.0017
3800,-10.0,35,-10.0,35.0,0.1494975673197442,34,0.0010
3850,-10.0,35,-10.0,35.0,0.1458055476396719,34,0.0009
3900,-10.0,35,-10.0,35.0,0.1422047067631241,34,0.0010
3950,-10.0,35,-10.0,35.0,0.13869279292143966,34,0.0004
4000,-10.0,35,-10.0,35.0,0.13526760995605422,34,0.0009
4050,-10.0,35,-10.0,35.0,0.1319270159451434,34,0.0010
4100,-10.0,35,-10.0,35.0,0.12866892186418147,34,0.0008
4150,-10.0,35,-10.0,35.0,0.12549129027958048,34,0.0012
4200,-10.0,35,-10.0,35.0,0.12239213407459068,34,0.0009
4250,-10.0,35,-10.0,35.0,0.11936951520666646,34,0.0016
4300,-10.0,35,-10.0,35.0,0.1164215434955208,34,0.0005
4350,-10.0,35,-10.0,35.0,0.11354637544110997,34,0.0013
4400,-10.0,35,-10.0,35.0,0.11074221307080971,34,0.0009
4450,-10.0,35,-10.0,35.0,0.1080073028150614,34,0.0008
4500,-10.0,35,-10.0,35.0,0.10533993441078586,34,0.0010
